
12/7/2021 1:31:45 PM
Data Time Interval: 5ms


Time,Module 1: Raw Flow,Module 1: Current Volume,Module 2: Raw Pressure
sec,LPM,mL,cmH2O
00:22:55.720,-0.0417,-0.0098,6.8576
00:22:55.725,-0.0270,-0.0121,6.8576
00:22:55.730,-0.0245,-0.0141,6.8939
00:22:55.735,-0.0196,-0.0157,6.8939
00:22:55.740,-0.0098,-0.0157,6.8576
00:22:55.745,-0.0123,-0.0168,6.8939
00:22:55.750,-0.0172,-0.0182,6.8939
00:22:55.755,-0.0245,-0.0202,6.8939
00:22:55.760,-0.0196,-0.0219,6.8939
00:22:55.765,-0.0147,-0.0231,6.8576
00:22:55.770,-0.0098,-0.0231,6.8576
00:22:55.775,-0.0147,-0.0243,6.8576
00:22:55.780,-0.0147,-0.0255,6.8939
00:22:55.785,-0.0196,-0.0272,6.8576
00:22:55.790,-0.0147,-0.0284,6.8576
00:22:55.795,-0.0196,-0.0300,6.8939
00:22:55.800,-0.0147,-0.0313,6.8939
00:22:55.805,-0.0196,-0.0329,6.8576
00:22:55.810,-0.0123,-0.0339,6.8576
00:22:55.815,-0.0147,-0.0351,6.8939
00:22:55.820,-0.0123,-0.0362,6.8576
00:22:55.825,-0.0172,-0.0376,6.8939
00:22:55.830,-0.0147,-0.0388,6.8939
00:22:55.835,-0.0147,-0.0400,6.8576
00:22:55.840,-0.0147,-0.0413,6.8939
00:22:55.845,-0.0147,-0.0425,6.8576
00:22:55.850,-0.0172,-0.0439,6.8939
00:22:55.855,-0.0147,-0.0451,6.8939
00:22:55.860,-0.0147,-0.0464,6.8939
00:22:55.865,-0.0123,-0.0474,6.8576
00:22:55.870,-0.0123,-0.0484,6.8939
00:22:55.875,-0.0147,-0.0496,6.8576
00:22:55.880,-0.0147,-0.0509,6.8939
00:22:55.885,-0.0147,-0.0521,6.8939
00:22:55.890,-0.0147,-0.0533,6.8939
00:22:55.895,-0.0147,-0.0545,6.8939
00:22:55.900,-0.0147,-0.0558,6.8939
00:22:55.905,-0.0123,-0.0568,6.8576
00:22:55.910,-0.0147,-0.0580,6.8939
00:22:55.915,-0.0123,-0.0590,6.8576
00:22:55.920,-0.0686,-0.0648,6.8939
00:22:55.925,-0.1201,-0.0748,6.6915
00:22:55.930,0.4285,-0.0390,8.7160
00:22:55.935,0.1761,-0.0244,6.5253
00:22:55.940,0.4702,0.0455,8.7576
00:22:55.945,0.3035,0.0708,7.0185
00:22:55.950,0.4604,0.1092,9.3338
00:22:55.955,0.4530,0.1469,7.3923
00:22:55.960,0.4971,0.1884,9.7491
00:22:55.965,0.5731,0.2361,8.4253
00:22:55.970,0.5486,0.2818,9.6660
00:22:55.975,0.7082,0.3409,9.5414
00:22:55.980,0.6074,0.3915,9.7075
00:22:55.985,0.7621,0.4550,10.5329
00:22:55.990,0.6518,0.5093,10.1176
00:22:55.995,0.7768,0.5740,10.9846
00:22:56.000,0.7425,0.6359,10.6991
00:22:56.005,0.7817,0.7011,11.3583
00:22:56.010,0.8062,0.7683,11.4414
00:22:56.015,0.7817,0.8334,11.6491
00:22:56.020,0.8331,0.9028,12.1422
00:22:56.025,0.7866,0.9684,12.0176
00:22:56.030,0.8429,1.0387,12.5575
00:22:56.035,0.7841,1.1040,12.3499
00:22:56.040,0.8380,1.1739,12.8067
00:22:56.045,0.7841,1.2392,12.8482
00:22:56.050,0.7988,1.3058,12.9676
00:22:56.055,0.7621,1.3693,13.1753
00:22:56.060,0.7204,1.4293,13.1337
00:22:56.065,0.7278,1.4900,13.3829
00:22:56.070,0.6567,1.5447,13.2168
00:22:56.075,0.6714,1.6007,13.4244
00:22:56.080,0.5682,1.6480,13.1753
00:22:56.085,0.5829,1.6966,13.3829
00:22:56.090,0.4555,1.7346,13.1337
00:22:56.095,0.4653,1.7733,13.1337
00:22:56.100,0.3673,1.8040,13.1753
00:22:56.105,0.3011,1.8290,12.8067
00:22:56.110,0.2741,1.8519,13.2168
00:22:56.115,0.1369,1.8633,12.6821
00:22:56.120,-0.1544,1.8504,10.9846
00:22:56.125,-0.7330,1.7894,10.3668
00:22:56.130,-0.7820,1.7242,11.0676
00:22:56.135,-0.6472,1.6702,10.7769
00:22:56.140,-0.5758,1.6222,10.6991
00:22:56.145,-0.4901,1.5814,10.6575
00:22:56.150,-0.4999,1.5397,10.3668
00:22:56.155,-0.5513,1.4938,10.2422
00:22:56.160,-0.5562,1.4474,10.1176
00:22:56.165,-0.5489,1.4017,9.9100
00:22:56.170,-0.5293,1.3576,9.7491
00:22:56.175,-0.5268,1.3137,9.6660
00:22:56.180,-0.5219,1.2702,9.5414
00:22:56.185,-0.5244,1.2265,9.3753
00:22:56.190,-0.5195,1.1832,9.2092
00:22:56.195,-0.5195,1.1399,9.1677
00:22:56.200,-0.5146,1.0970,9.0015
00:22:56.205,-0.5121,1.0543,8.8770
00:22:56.210,-0.4999,1.0126,8.7576
00:22:56.215,-0.5023,0.9708,8.6330
00:22:56.220,-0.4974,0.9293,8.5084
00:22:56.225,-0.4925,0.8883,8.3838
00:22:56.230,-0.4925,0.8472,8.3423
00:22:56.235,-0.4876,0.8066,8.1761
00:22:56.240,-0.4852,0.7661,8.0931
00:22:56.245,-0.4827,0.7259,7.9270
00:22:56.250,-0.4827,0.6857,7.8439
00:22:56.255,-0.4754,0.6461,7.7660
00:22:56.260,-0.4729,0.6066,7.6830
00:22:56.265,-0.4705,0.5674,7.5584
00:22:56.270,-0.4680,0.5284,7.4753
00:22:56.275,-0.4631,0.4898,7.3923
00:22:56.280,-0.4656,0.4510,7.2677
00:22:56.285,-0.4558,0.4130,7.1846
00:22:56.290,-0.4582,0.3749,7.0600
00:22:56.295,-0.4509,0.3373,7.0185
00:22:56.300,-0.4509,0.2997,6.8939
00:22:56.305,-0.4460,0.2625,6.8576
00:22:56.310,-0.4362,0.2262,6.7330
00:22:56.315,-0.4411,0.1894,6.6915
00:22:56.320,-0.4337,0.1533,6.6084
00:22:56.325,-0.4337,0.1171,6.5253
00:22:56.330,-0.4288,0.0814,6.4423
00:22:56.335,-0.4264,0.0459,6.3592
00:22:56.340,-0.4239,0.0105,6.2346
00:22:56.345,-0.4215,-0.0246,6.1516
00:22:56.350,-0.3602,-0.0546,6.5253
00:22:56.355,-0.2107,-0.0722,6.1931
00:22:56.360,0.0000,-0.0722,7.3923
00:22:56.365,-0.0270,-0.0744,6.6084
00:22:56.370,0.0781,-0.0679,6.9354
00:22:56.375,-0.0392,-0.0712,6.7330
00:22:56.380,-0.0049,-0.0712,6.8160
00:22:56.385,-0.0294,-0.0736,6.8576
00:22:56.390,-0.0343,-0.0765,6.8576
00:22:56.395,-0.0221,-0.0783,6.8939
00:22:56.400,-0.0172,-0.0798,6.8576
00:22:56.405,-0.0074,-0.0798,6.8576
00:22:56.410,-0.0123,-0.0808,6.8939
00:22:56.415,-0.0196,-0.0824,6.8939
00:22:56.420,-0.0196,-0.0841,6.8939
00:22:56.425,-0.0172,-0.0855,6.8576
00:22:56.430,-0.0123,-0.0865,6.8939
00:22:56.435,-0.0098,-0.0865,6.8576
00:22:56.440,-0.0196,-0.0881,6.8576
00:22:56.445,-0.0196,-0.0898,6.8576
00:22:56.450,-0.0147,-0.0910,6.8939
00:22:56.455,-0.0172,-0.0924,6.8939
00:22:56.460,-0.0147,-0.0937,6.8939
00:22:56.465,-0.0147,-0.0949,6.8939
00:22:56.470,-0.0147,-0.0961,6.8576
00:22:56.475,-0.0147,-0.0973,6.8939
00:22:56.480,-0.0147,-0.0986,6.8576
00:22:56.485,-0.0147,-0.0998,6.8939
00:22:56.490,-0.0147,-0.1010,6.8939
00:22:56.495,-0.0147,-0.1022,6.8576
00:22:56.500,-0.0147,-0.1035,6.8576
00:22:56.505,-0.0123,-0.1045,6.8576
00:22:56.510,-0.0147,-0.1057,6.8576
00:22:56.515,-0.0147,-0.1069,6.8576
00:22:56.520,-0.0147,-0.1082,6.8576
00:22:56.525,-0.0147,-0.1094,6.8576
00:22:56.530,-0.0147,-0.1106,6.8939
00:22:56.535,-0.0123,-0.1116,6.8939
00:22:56.540,-0.0147,-0.1129,6.8576
00:22:56.545,-0.0123,-0.1139,6.8576
00:22:56.550,-0.0147,-0.1151,6.8939
00:22:56.555,-0.0147,-0.1163,6.8576
00:22:56.560,-0.0147,-0.1175,6.8576
00:22:56.565,-0.0172,-0.1190,6.8576
00:22:56.570,-0.0123,-0.1200,6.8939
00:22:56.575,-0.0147,-0.1212,6.8939
00:22:56.580,-0.0098,-0.1212,6.8939
00:22:56.585,-0.0441,-0.1249,7.0185
00:22:56.590,-0.0637,-0.1302,7.7660
00:22:56.595,0.4947,-0.0890,7.4753
00:22:56.600,0.2227,0.0250,8.1761
00:22:56.605,0.4359,0.0613,7.5584
00:22:56.610,0.3624,0.0915,8.1761
00:22:56.615,0.5094,0.1340,8.5914
00:22:56.620,0.3942,0.1668,8.1346
00:22:56.625,0.6147,0.2181,9.5414
00:22:56.630,0.5069,0.2603,8.4253
00:22:56.635,0.6322,0.3130,10.0346
00:22:56.640,0.6494,0.3671,9.1677
00:22:56.645,0.6445,0.4208,10.2422
00:22:56.650,0.7376,0.4823,10.1176
00:22:56.655,0.6886,0.5397,10.5329
00:22:56.660,0.7817,0.6048,10.8600
00:22:56.665,0.7498,0.6673,10.8600
00:22:56.670,0.7939,0.7335,11.4829
00:22:56.675,0.7964,0.7999,11.4414
00:22:56.680,0.7890,0.8656,11.8100
00:22:56.685,0.8429,0.9359,12.0592
00:22:56.690,0.7890,1.0016,12.1007
00:22:56.695,0.8552,1.0729,12.5990
00:22:56.700,0.7866,1.1385,12.4745
00:22:56.705,0.8062,1.2057,12.7652
00:22:56.710,0.8086,1.2730,12.9676
00:22:56.715,0.7376,1.3345,12.8482
00:22:56.720,0.7964,1.4009,13.2583
00:22:56.725,0.7033,1.4595,13.0922
00:22:56.730,0.7278,1.5202,13.3414
00:22:56.735,0.6469,1.5741,13.2168
00:22:56.740,0.6445,1.6278,13.2999
00:22:56.745,0.5682,1.6751,13.3414
00:22:56.750,0.5314,1.7194,13.1337
00:22:56.755,0.4824,1.7596,13.3829
00:22:56.760,0.3918,1.7923,12.8482
00:22:56.765,0.3991,1.8255,13.2999
00:22:56.770,0.2472,1.8461,12.7236
00:22:56.775,0.2570,1.8676,13.0091
00:22:56.780,0.1345,1.8788,12.7236
00:22:56.785,-0.2842,1.8551,10.6991
00:22:56.790,-0.8383,1.7852,10.7406
00:22:56.795,-0.7526,1.7225,10.9846
00:22:56.800,-0.6273,1.6702,10.6575
00:22:56.805,-0.5342,1.6257,10.6991
00:22:56.810,-0.4974,1.5842,10.4914
00:22:56.815,-0.5195,1.5409,10.3668
00:22:56.820,-0.5562,1.4946,10.1592
00:22:56.825,-0.5538,1.4484,10.0346
00:22:56.830,-0.5440,1.4031,9.8685
00:22:56.835,-0.5293,1.3590,9.7075
00:22:56.840,-0.5195,1.3157,9.5830
00:22:56.845,-0.5195,1.2724,9.3753
00:22:56.850,-0.5195,1.2291,9.3338
00:22:56.855,-0.5170,1.1860,9.1677
00:22:56.860,-0.5170,1.1429,9.0846
00:22:56.865,-0.5170,1.0998,8.9600
00:22:56.870,-0.5072,1.0575,8.8354
00:22:56.875,-0.5048,1.0155,8.7160
00:22:56.880,-0.4999,0.9738,8.6330
00:22:56.885,-0.4974,0.9324,8.5084
00:22:56.890,-0.4974,0.8909,8.3423
00:22:56.895,-0.4876,0.8503,8.2177
00:22:56.900,-0.4876,0.8096,8.0931
00:22:56.905,-0.4852,0.7692,8.0100
00:22:56.910,-0.4852,0.7287,7.9270
00:22:56.915,-0.4803,0.6887,7.7660
00:22:56.920,-0.4754,0.6491,7.7245
00:22:56.925,-0.4705,0.6099,7.5999
00:22:56.930,-0.4680,0.5709,7.5169
00:22:56.935,-0.4656,0.5321,7.4338
00:22:56.940,-0.4582,0.4939,7.3092
00:22:56.945,-0.4582,0.4557,7.2262
00:22:56.950,-0.4582,0.4175,7.1016
00:22:56.955,-0.4533,0.3797,7.0185
00:22:56.960,-0.4484,0.3424,6.8939
00:22:56.965,-0.4460,0.3052,6.8939
00:22:56.970,-0.4460,0.2680,6.7745
00:22:56.975,-0.4411,0.2313,6.6915
00:22:56.980,-0.4411,0.1945,6.6084
00:22:56.985,-0.4337,0.1583,6.5253
00:22:56.990,-0.4288,0.1226,6.4423
00:22:56.995,-0.4264,0.0871,6.3177
00:22:57.000,-0.4215,0.0519,6.2762
00:22:57.005,-0.4215,0.0168,6.1931
00:22:57.010,-0.3774,-0.0146,6.4423
00:22:57.015,-0.1005,-0.0230,6.4423
00:22:57.020,-0.0392,-0.0263,7.3092
00:22:57.025,0.0168,-0.0249,6.6915
00:22:57.030,0.0781,-0.0184,7.0185
00:22:57.035,-0.0319,-0.0210,6.8576
00:22:57.040,0.0193,-0.0194,6.8576
00:22:57.045,-0.0417,-0.0229,6.8939
00:22:57.050,-0.0368,-0.0259,6.8939
00:22:57.055,-0.0245,-0.0280,6.9354
00:22:57.060,-0.0196,-0.0296,6.8939
00:22:57.065,-0.0074,-0.0296,6.8939
00:22:57.070,-0.0098,-0.0296,6.8939
00:22:57.075,-0.0221,-0.0314,6.8939
00:22:57.080,-0.0221,-0.0333,6.8939
00:22:57.085,-0.0172,-0.0347,6.8939
00:22:57.090,-0.0123,-0.0357,6.8939
00:22:57.095,-0.0098,-0.0357,6.8939
00:22:57.100,-0.0147,-0.0370,6.8939
00:22:57.105,-0.0196,-0.0386,6.8939
00:22:57.110,-0.0172,-0.0400,6.8939
00:22:57.115,-0.0147,-0.0413,6.8939
00:22:57.120,-0.0147,-0.0425,6.8939
00:22:57.125,-0.0147,-0.0437,6.8939
00:22:57.130,-0.0147,-0.0449,6.8939
00:22:57.135,-0.0147,-0.0462,6.8939
00:22:57.140,-0.0147,-0.0474,6.8939
00:22:57.145,-0.0147,-0.0486,6.8939
00:22:57.150,-0.0147,-0.0498,6.8939
00:22:57.155,-0.0098,-0.0498,6.9354
00:22:57.160,-0.0147,-0.0511,6.8939
00:22:57.165,-0.0147,-0.0523,6.8939
00:22:57.170,-0.0123,-0.0533,6.8939
00:22:57.175,-0.0147,-0.0545,6.8939
00:22:57.180,-0.0147,-0.0558,6.8939
00:22:57.185,-0.0147,-0.0570,6.8576
00:22:57.190,-0.0123,-0.0580,6.8939
00:22:57.195,-0.0147,-0.0592,6.8939
00:22:57.200,-0.0098,-0.0592,6.8939
00:22:57.205,-0.0098,-0.0592,6.8939
00:22:57.210,-0.0147,-0.0604,6.9354
00:22:57.215,-0.0123,-0.0615,6.8939
00:22:57.220,-0.0172,-0.0629,6.8939
00:22:57.225,-0.0147,-0.0641,6.8939
00:22:57.230,-0.0147,-0.0654,6.8939
00:22:57.235,-0.0123,-0.0664,6.8939
00:22:57.240,-0.0147,-0.0676,6.8939
00:22:57.245,-0.0123,-0.0686,6.7330
00:22:57.250,-0.0270,-0.0709,6.6915
00:22:57.255,0.1663,-0.0570,8.8770
00:22:57.260,0.3477,-0.0280,6.2346
00:22:57.265,0.3918,0.0398,9.2507
00:22:57.270,0.3452,0.0686,6.8576
00:22:57.275,0.4236,0.1039,9.0846
00:22:57.280,0.5265,0.1478,7.8439
00:22:57.285,0.4065,0.1817,9.1677
00:22:57.290,0.6396,0.2350,9.0015
00:22:57.295,0.5118,0.2776,8.9600
00:22:57.300,0.7008,0.3360,9.9931
00:22:57.305,0.6123,0.3871,9.3338
00:22:57.310,0.7082,0.4461,10.5745
00:22:57.315,0.6788,0.5026,9.9515
00:22:57.320,0.7596,0.5660,10.9846
00:22:57.325,0.7498,0.6284,10.7406
00:22:57.330,0.7694,0.6926,11.1922
00:22:57.335,0.7988,0.7591,11.5245
00:22:57.340,0.7890,0.8249,11.5245
00:22:57.345,0.8086,0.8923,12.0176
00:22:57.350,0.8258,0.9611,12.0176
00:22:57.355,0.8086,1.0285,12.3499
00:22:57.360,0.8184,1.0967,12.4745
00:22:57.365,0.8184,1.1649,12.7652
00:22:57.370,0.7719,1.2293,12.7652
00:22:57.375,0.8331,1.2987,13.0922
00:22:57.380,0.7278,1.3594,12.9676
00:22:57.385,0.7792,1.4243,13.2999
00:22:57.390,0.7204,1.4843,13.2168
00:22:57.395,0.6886,1.5417,13.2999
00:22:57.400,0.6567,1.5965,13.3414
00:22:57.405,0.5976,1.6463,13.2168
00:22:57.410,0.5902,1.6955,13.4660
00:22:57.415,0.4775,1.7353,13.0091
00:22:57.420,0.5045,1.7773,13.4660
00:22:57.425,0.3526,1.8067,12.9676
00:22:57.430,0.3722,1.8377,13.0922
00:22:57.435,0.2447,1.8581,12.9676
00:22:57.440,0.1933,1.8742,12.7652
00:22:57.445,0.1492,1.8866,12.6821
00:22:57.450,-0.4950,1.8454,10.4499
00:22:57.455,-0.8138,1.7776,11.0676
00:22:57.460,-0.6840,1.7205,10.8600
00:22:57.465,-0.6126,1.6695,10.6575
00:22:57.470,-0.5023,1.6276,10.7406
00:22:57.475,-0.4974,1.5862,10.4499
00:22:57.480,-0.5317,1.5419,10.3668
00:22:57.485,-0.5587,1.4953,10.1592
00:22:57.490,-0.5587,1.4487,9.9931
00:22:57.495,-0.5366,1.4040,9.8269
00:22:57.500,-0.5244,1.3603,9.6660
00:22:57.505,-0.5244,1.3166,9.5830
00:22:57.510,-0.5195,1.2733,9.4999
00:22:57.515,-0.5244,1.2296,9.3338
00:22:57.520,-0.5195,1.1863,9.1677
00:22:57.525,-0.5195,1.1430,9.0846
00:22:57.530,-0.5146,1.1001,8.9185
00:22:57.535,-0.5097,1.0576,8.8354
00:22:57.540,-0.5023,1.0158,8.6745
00:22:57.545,-0.4974,0.9743,8.5914
00:22:57.550,-0.4974,0.9329,8.5084
00:22:57.555,-0.4950,0.8916,8.3423
00:22:57.560,-0.4901,0.8508,8.2592
00:22:57.565,-0.4901,0.8099,8.1346
00:22:57.570,-0.4852,0.7695,8.0100
00:22:57.575,-0.4803,0.7295,7.9270
00:22:57.580,-0.4803,0.6894,7.8439
00:22:57.585,-0.4754,0.6498,7.7245
00:22:57.590,-0.4754,0.6102,7.5999
00:22:57.595,-0.4705,0.5710,7.5169
00:22:57.600,-0.4607,0.5326,7.3923
00:22:57.605,-0.4607,0.4942,7.3507
00:22:57.610,-0.4582,0.4560,7.2262
00:22:57.615,-0.4558,0.4180,7.1016
00:22:57.620,-0.4509,0.3804,7.0185
00:22:57.625,-0.4484,0.3431,6.9354
00:22:57.630,-0.4484,0.3057,6.8576
00:22:57.635,-0.4460,0.2685,6.8160
00:22:57.640,-0.4460,0.2314,6.7330
00:22:57.645,-0.4411,0.1946,6.6084
00:22:57.650,-0.4362,0.1582,6.5669
00:22:57.655,-0.4313,0.1223,6.4423
00:22:57.660,-0.4239,0.0870,6.3592
00:22:57.665,-0.4239,0.0516,6.3177
00:22:57.670,-0.4239,0.0163,6.1931
00:22:57.675,-0.4117,-0.0180,6.2762
00:22:57.680,-0.1446,-0.0300,7.5584
00:22:57.685,-0.1642,-0.0437,6.6915
00:22:57.690,0.0732,-0.0376,7.3507
00:22:57.695,0.0806,-0.0309,6.7745
00:22:57.700,-0.0245,-0.0330,6.8939
00:22:57.705,0.0364,-0.0299,6.6915
00:22:57.710,-0.0686,-0.0356,6.8160
00:22:57.715,-0.0196,-0.0373,6.8576
00:22:57.720,-0.0270,-0.0395,6.8939
00:22:57.725,-0.0196,-0.0412,6.8939
00:22:57.730,-0.0074,-0.0412,6.8576
00:22:57.735,-0.0147,-0.0424,6.8576
00:22:57.740,-0.0147,-0.0436,6.8939
00:22:57.745,-0.0221,-0.0454,6.8939
00:22:57.750,-0.0221,-0.0473,6.8576
00:22:57.755,-0.0123,-0.0483,6.8576
00:22:57.760,-0.0098,-0.0483,6.8576
00:22:57.765,-0.0123,-0.0493,6.8939
00:22:57.770,-0.0172,-0.0507,6.8576
00:22:57.775,-0.0196,-0.0524,6.8576
00:22:57.780,-0.0147,-0.0536,6.8939
00:22:57.785,-0.0147,-0.0548,6.8939
00:22:57.790,-0.0147,-0.0561,6.8939
00:22:57.795,-0.0147,-0.0573,6.8939
00:22:57.800,-0.0123,-0.0583,6.8939
00:22:57.805,-0.0147,-0.0595,6.8576
00:22:57.810,-0.0123,-0.0606,6.8576
00:22:57.815,-0.0147,-0.0618,6.8939
00:22:57.820,-0.0123,-0.0628,6.8576
00:22:57.825,-0.0147,-0.0640,6.8939
00:22:57.830,-0.0147,-0.0652,6.8576
00:22:57.835,-0.0147,-0.0665,6.8939
00:22:57.840,-0.0123,-0.0675,6.8939
00:22:57.845,-0.0123,-0.0685,6.8939
00:22:57.850,-0.0147,-0.0697,6.8939
00:22:57.855,-0.0147,-0.0710,6.8939
00:22:57.860,-0.0147,-0.0722,6.8576
00:22:57.865,-0.0147,-0.0734,6.8939
00:22:57.870,-0.0098,-0.0734,6.8576
00:22:57.875,-0.0123,-0.0744,6.8576
00:22:57.880,-0.0147,-0.0757,6.8939
00:22:57.885,-0.0123,-0.0767,6.8576
00:22:57.890,-0.0172,-0.0781,6.8939
00:22:57.895,-0.0123,-0.0791,6.8939
00:22:57.900,-0.0098,-0.0791,6.8939
00:22:57.905,-0.0098,-0.0791,6.8576
00:22:57.910,-0.0613,-0.0842,6.6915
00:22:57.915,-0.1054,-0.0930,6.6499
00:22:57.920,0.4824,-0.0528,8.3423
00:22:57.925,0.1908,-0.0369,6.4838
00:22:57.930,0.4702,0.0525,8.7991
00:22:57.935,0.2986,0.0774,7.0185
00:22:57.940,0.4653,0.1162,9.2092
00:22:57.945,0.4530,0.1539,7.4338
00:22:57.950,0.4996,0.1956,9.7075
00:22:57.955,0.5633,0.2425,8.4253
00:22:57.960,0.5486,0.2882,9.6660
00:22:57.965,0.7082,0.3472,9.4999
00:22:57.970,0.6074,0.3979,9.7491
00:22:57.975,0.7670,0.4618,10.4914
00:22:57.980,0.6518,0.5161,10.0761
00:22:57.985,0.7817,0.5813,10.9846
00:22:57.990,0.7376,0.6427,10.6991
00:22:57.995,0.7866,0.7083,11.3583
00:22:58.000,0.8086,0.7757,11.4414
00:22:58.005,0.7866,0.8412,11.6075
00:22:58.010,0.8331,0.9107,12.1007
00:22:58.015,0.7890,0.9764,11.9761
00:22:58.020,0.8429,1.0467,12.5990
00:22:58.025,0.7817,1.1118,12.3083
00:22:58.030,0.8356,1.1815,12.8482
00:22:58.035,0.7841,1.2468,12.8482
00:22:58.040,0.7964,1.3132,12.9261
00:22:58.045,0.7645,1.3769,13.2168
00:22:58.050,0.7229,1.4371,13.1337
00:22:58.055,0.7302,1.4980,13.3414
00:22:58.060,0.6592,1.5529,13.1337
00:22:58.065,0.6690,1.6087,13.4244
00:22:58.070,0.5633,1.6556,13.1337
00:22:58.075,0.5829,1.7042,13.3414
00:22:58.080,0.4555,1.7422,13.0922
00:22:58.085,0.4702,1.7814,13.1337
00:22:58.090,0.3697,1.8122,13.2168
00:22:58.095,0.2986,1.8371,12.8067
00:22:58.100,0.2741,1.8599,13.1337
00:22:58.105,0.1394,1.8715,12.6406
00:22:58.110,0.0389,1.8748,11.3999
00:22:58.115,-0.7354,1.8135,10.3668
00:22:58.120,-0.7722,1.7491,11.0676
00:22:58.125,-0.6472,1.6952,10.7406
00:22:58.130,-0.5734,1.6474,10.6991
00:22:58.135,-0.4901,1.6066,10.6160
00:22:58.140,-0.5023,1.5647,10.3668
00:22:58.145,-0.5489,1.5189,10.2422
00:22:58.150,-0.5611,1.4722,10.0761
00:22:58.155,-0.5538,1.4260,9.9100
00:22:58.160,-0.5293,1.3819,9.8269
00:22:58.165,-0.5219,1.3384,9.5830
00:22:58.170,-0.5195,1.2951,9.4999
00:22:58.175,-0.5244,1.2514,9.3753
00:22:58.180,-0.5195,1.2081,9.2092
00:22:58.185,-0.5195,1.1648,9.0846
00:22:58.190,-0.5195,1.1215,9.0431
00:22:58.195,-0.5146,1.0786,8.8770
00:22:58.200,-0.5048,1.0366,8.7991
00:22:58.205,-0.4974,0.9951,8.6330
00:22:58.210,-0.4974,0.9537,8.5084
00:22:58.215,-0.4950,0.9124,8.3423
00:22:58.220,-0.4901,0.8716,8.2592
00:22:58.225,-0.4876,0.8309,8.1761
00:22:58.230,-0.4852,0.7905,8.0516
00:22:58.235,-0.4852,0.7500,8.0100
00:22:58.240,-0.4803,0.7100,7.8439
00:22:58.245,-0.4803,0.6700,7.7660
00:22:58.250,-0.4705,0.6308,7.6414
00:22:58.255,-0.4705,0.5916,7.5584
00:22:58.260,-0.4656,0.5528,7.4753
00:22:58.265,-0.4607,0.5144,7.3923
00:22:58.270,-0.4607,0.4760,7.3092
00:22:58.275,-0.4582,0.4378,7.1846
00:22:58.280,-0.4509,0.4002,7.0600
00:22:58.285,-0.4509,0.3626,7.0185
00:22:58.290,-0.4509,0.3251,6.8939
00:22:58.295,-0.4460,0.2879,6.8576
00:22:58.300,-0.4411,0.2511,6.7330
00:22:58.305,-0.4411,0.2144,6.6915
00:22:58.310,-0.4362,0.1780,6.6084
00:22:58.315,-0.4288,0.1423,6.4838
00:22:58.320,-0.4264,0.1067,6.4423
00:22:58.325,-0.4264,0.0712,6.3592
00:22:58.330,-0.4215,0.0361,6.2762
00:22:58.335,-0.4166,0.0014,6.2346
00:22:58.340,-0.2842,-0.0223,7.6830
00:22:58.345,-0.1446,-0.0344,6.5253
00:22:58.350,0.0438,-0.0307,7.5584
00:22:58.355,0.0683,-0.0250,6.7745
00:22:58.360,-0.0098,-0.0250,6.9354
00:22:58.365,0.0217,-0.0232,6.7330
00:22:58.370,-0.0637,-0.0285,6.8576
00:22:58.375,-0.0147,-0.0298,6.8939
00:22:58.380,-0.0343,-0.0326,6.8939
00:22:58.385,-0.0196,-0.0342,6.8939
00:22:58.390,-0.0098,-0.0342,6.8576
00:22:58.395,-0.0147,-0.0355,6.8939
00:22:58.400,-0.0123,-0.0365,6.8939
00:22:58.405,-0.0245,-0.0385,6.9354
00:22:58.410,-0.0245,-0.0406,6.9354
00:22:58.415,-0.0172,-0.0420,6.8939
00:22:58.420,-0.0098,-0.0420,6.8576
00:22:58.425,-0.0098,-0.0420,6.8939
00:22:58.430,-0.0196,-0.0436,6.8939
00:22:58.435,-0.0196,-0.0453,6.8939
00:22:58.440,-0.0196,-0.0469,6.8939
00:22:58.445,-0.0147,-0.0481,6.8576
00:22:58.450,-0.0147,-0.0494,6.8939
00:22:58.455,-0.0147,-0.0506,6.8939
00:22:58.460,-0.0147,-0.0518,6.8939
00:22:58.465,-0.0147,-0.0530,6.8939
00:22:58.470,-0.0147,-0.0543,6.8576
00:22:58.475,-0.0147,-0.0555,6.8939
00:22:58.480,-0.0123,-0.0565,6.8939
00:22:58.485,-0.0123,-0.0575,6.8939
00:22:58.490,-0.0147,-0.0588,6.8939
00:22:58.495,-0.0147,-0.0600,6.8939
00:22:58.500,-0.0123,-0.0610,6.8939
00:22:58.505,-0.0147,-0.0622,6.8939
00:22:58.510,-0.0147,-0.0635,6.8939
00:22:58.515,-0.0123,-0.0645,6.8939
00:22:58.520,-0.0098,-0.0645,6.8939
00:22:58.525,-0.0123,-0.0655,6.8939
00:22:58.530,-0.0123,-0.0665,6.8939
00:22:58.535,-0.0098,-0.0665,6.8939
00:22:58.540,-0.0123,-0.0675,6.8939
00:22:58.545,-0.0172,-0.0690,6.8939
00:22:58.550,-0.0147,-0.0702,6.8939
00:22:58.555,-0.0147,-0.0714,6.8939
00:22:58.560,-0.0123,-0.0724,6.8939
00:22:58.565,-0.0147,-0.0737,6.8939
00:22:58.570,-0.0123,-0.0747,6.8576
00:22:58.575,-0.0319,-0.0773,7.0185
00:22:58.580,-0.0294,-0.0798,8.0931
00:22:58.585,0.4800,-0.0398,7.2262
00:22:58.590,0.2545,0.0279,8.5084
00:22:58.595,0.4212,0.0630,7.5169
